ubuntu@client-measure-n717:~/memcache-perf-dynamic$ ./mcperf -s 10.156.0.7 -a 10.156.0.11 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1653235080170
Timestamp end: 1653236880585

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      476.8  1004.1    93.8   170.4   195.1   377.7   477.8   544.8   588.6   637.9   703.8   810.7  1564.2 14849.2 36172.2  20044.4    19982
read      444.0   490.2    86.8   155.7   178.8   341.6   458.4   533.5   598.3   695.7   815.2  1007.7  1487.5  5414.9 16154.7  48150.2    48114
read      460.9   697.7    86.8   156.9   180.6   353.8   474.1   554.0   624.9   714.4   813.1   962.9  1423.2  9107.2 31623.6  36318.3    36283
read      472.5   956.1    86.8   159.5   184.1   367.9   477.9   548.4   601.4   660.8   731.6   834.4  1561.2 14364.3 32369.8  23423.6    23315
read      461.9  1109.9    86.8   161.9   187.3   365.5   443.2   481.0   507.6   541.0   585.0   684.1  2697.2 15546.5 32353.3  11122.6    11150
read      343.1   379.1    80.4   162.6   185.8   298.8   349.5   381.2   406.0   441.4   494.0   591.6  1148.7  4053.8 11915.0  98537.7    98724
read      424.4   381.8    80.4   154.0   176.2   326.6   436.6   506.2   564.8   652.9   791.0  1021.3  1498.5  3155.9 11657.2  57044.4    56880
read      466.6  1049.4    86.8   165.8   189.5   366.8   460.2   507.1   540.7   576.8   624.4   724.6  2259.3 12799.6 35771.5  13473.9    13467
read      340.6   301.0    86.8   166.4   189.8   299.9   349.0   379.6   403.5   437.4   489.8   585.7  1174.3  3631.3  9375.1  99253.5    99368
read      449.4   642.2    86.8   150.8   172.3   333.6   455.6   530.9   597.6   698.9   822.3  1019.4  1515.1  7626.9 30411.8  46319.1    46206
read      411.3   412.6    86.8   155.9   177.4   311.9   402.6   466.5   520.8   598.4   731.8   996.5  1647.7  3901.9 12531.7  71613.4    71651
read      474.9   823.1    93.8   164.2   188.8   384.1   488.9   559.6   613.0   675.9   746.4   860.7  1672.1 12699.2 31847.4  22675.5    22741
read      444.8   381.8    86.8   155.6   177.9   329.5   444.2   522.5   592.6   706.1   870.5  1144.5  1619.0  3486.5 10012.6  56481.2    56654
read      397.7   424.4    80.4   173.6   197.9   347.0   417.8   461.2   495.2   537.2   594.7   713.4  1269.6  4708.0 15352.9  99593.7    99570
read      488.3   992.9    93.8   155.7   178.6   376.2   490.6   565.4   621.4   680.9   753.2   876.3  1756.8 14562.4 35341.5  23157.2    23047
read      416.7   421.1    86.8   162.7   186.4   328.6   420.4   480.6   530.5   593.7   701.1   931.7  1595.8  4176.4 12695.5  70072.8    70008
read      470.9   640.8    86.8   153.2   175.3   342.9   475.2   562.5   647.4   759.5   886.9  1093.4  1602.9  9013.0 28065.2  42864.6    42943
read      467.3   544.6    86.8   157.4   180.5   340.8   466.4   553.3   636.8   751.7   890.7  1107.8  1661.6  6374.4 17718.0  46688.1    46704
read      391.4   376.9    86.8   172.1   195.9   329.8   406.3   456.1   494.4   542.0   608.1   746.4  1326.8  3766.3 11761.5  76014.3    75970
read      483.4   918.2    93.8   175.0   199.8   383.6   489.8   558.7   608.8   662.3   732.4   852.7  1538.7 14295.9 32606.4  21842.1    21917
read      384.4   417.0    86.8   174.2   198.6   328.3   399.4   445.9   481.3   525.3   584.3   693.1  1184.6  4752.2 15768.5  81914.3    82027
read      370.2   358.4    86.8   165.7   188.9   323.7   396.0   438.9   472.6   515.9   571.2   666.9  1014.8  3428.7 13995.8  81617.6    81583
read      463.1   987.1    93.8   168.8   193.4   361.2   472.9   521.6   555.4   592.6   641.7   739.5  1727.7 15189.7 32032.9  14255.3    14259
read      489.3  1435.5    93.8   178.1   202.1   332.0   438.0   472.6   493.6   517.5   552.0   634.5  3694.4 30233.4 36478.7   7780.5     7821
read      469.2   831.2    93.8   166.3   190.7   371.7   487.0   548.9   592.3   640.4   706.8   809.6  1766.6 10785.9 32393.1  17741.6    17727
read      453.6   454.6    86.8   164.3   189.0   337.5   445.5   520.1   587.6   686.1   845.4  1137.0  1739.9  4242.0 16013.3  65639.4    65559
read      473.5   619.6    86.8   168.5   193.3   352.2   476.5   560.4   638.5   742.2   868.5  1062.3  1553.4  7556.2 30038.6  41171.3    41133
read      465.6   685.5    86.8   164.1   189.1   366.1   491.5   569.2   634.0   707.9   792.9   918.4  1380.1  8559.1 31580.5  28710.2    28693
read      449.3   428.4    86.8   153.8   176.0   329.5   450.3   528.9   599.9   715.8   881.7  1151.8  1649.9  3832.1 11913.5  53133.1    53141
read      450.6   436.3    86.8   159.6   183.3   340.9   461.5   539.5   608.2   706.3   847.3  1080.3  1605.5  3806.7 11880.9  54529.3    54512
read      469.0   852.2    93.8   171.9   196.1   369.1   487.0   539.3   576.0   617.1   671.1   777.9  1940.3 12168.8 31997.7  14808.3    14835
read      399.6   429.6    86.8   177.0   201.6   345.3   415.8   458.7   492.7   535.7   596.4   725.9  1422.4  4439.8 16247.0  98365.2    98446
read      449.7   458.6    86.8   148.4   168.6   336.4   469.1   560.0   642.6   747.3   864.4  1043.6  1525.2  4843.5 13521.8  38165.9    38117
read      399.1   406.9    80.4   161.8   184.6   328.7   410.1   463.2   504.9   557.4   633.7   810.3  1511.3  4358.0 15138.0  78091.4    77994
read      461.2   748.1    86.8   147.3   166.8   333.9   465.4   566.8   653.0   745.1   849.4   996.5  1492.9 11716.2 31332.9  30240.2    30209
read      438.2   427.7    86.8   154.0   174.9   314.1   415.6   497.6   575.3   694.0   878.3  1166.3  1731.5  3845.5 10853.8  68222.7    68315
read      400.2   390.4    86.8   168.9   192.8   341.0   416.0   463.0   499.4   545.4   614.2   760.2  1510.8  3910.8 14867.7  91945.0    91940
read      453.7   504.3    86.8   147.9   167.3   316.0   432.1   523.8   613.3   754.3   945.7  1204.7  1710.4  5297.3 13642.0  49269.5    49308
read      449.4   461.7    86.8   147.3   166.9   318.9   440.3   537.8   635.3   768.0   931.1  1159.0  1584.7  4064.0 12658.7  46837.8    46880
read      391.3   392.1    80.4   168.5   192.1   337.8   409.7   453.5   487.3   530.3   589.9   710.7  1471.8  3963.4 16022.9  92615.5    92540
read      439.8   457.1    86.8   146.5   165.2   307.0   420.2   513.4   608.6   755.9   936.5  1171.6  1604.0  3874.8 12529.0  49447.9    49396
read      396.7   428.2    86.8   173.0   196.6   345.8   418.2   461.8   496.0   538.0   596.1   714.5  1273.9  4619.0 18697.3  97997.0    97841
read      446.8   481.6    86.8   148.7   168.4   330.5   456.3   553.6   646.9   754.9   873.2  1033.0  1423.7  5536.4 12725.5  35364.6    35404
read      396.6   459.4    86.8   164.4   187.4   333.5   411.7   460.6   499.0   546.4   612.7   738.3  1403.4  5503.4 16634.4  80481.7    80451
read      379.9   417.2    86.8   165.1   188.4   332.6   405.1   449.6   483.5   526.1   582.9   680.9  1053.9  4152.2 18168.0  87397.5    87228
read      395.6   432.8    86.8   160.3   182.5   328.7   412.7   466.1   508.5   561.4   635.3   787.7  1370.1  3920.4 18133.8  75611.9    75554
read      445.4   466.2    86.8   151.1   171.5   317.2   426.1   512.4   593.2   715.8   894.0  1187.3  1724.5  4174.8 15172.2  57974.8    57964
read      381.0   337.0    80.4   163.9   187.0   330.6   404.8   451.5   487.1   531.8   590.8   699.6  1239.6  3706.2 12217.1  83494.4    83546
read      442.6   458.9    86.8   149.4   169.1   310.8   416.5   503.0   586.4   718.2   919.6  1210.2  1731.6  4078.4 12809.6  55440.4    55468
read      461.0   573.5    80.4   149.9   170.2   337.7   466.3   567.4   661.4   766.3   886.7  1052.6  1547.8  6692.3 30191.6  34237.4    34203
read      485.7   693.2    86.8   151.3   172.1   344.7   480.2   587.5   681.9   793.2   929.9  1137.7  1775.7  9015.0 30938.0  37578.2    37629
read      471.3   709.8    86.8   147.8   167.9   335.0   467.6   572.7   669.7   781.4   907.7  1080.7  1545.9  9255.0 30974.7  34582.0    34577
read      464.8   599.8    80.4   148.0   167.5   319.2   444.9   545.9   644.3   780.2   953.4  1195.3  1721.7  6257.9 30457.2  47472.2    47426
read      462.0   522.6    86.8   151.1   171.5   319.9   436.3   534.6   627.6   757.5   941.7  1240.2  1795.8  4951.8 17928.0  58905.6    58845
read      440.4   473.5    80.4   153.2   174.3   314.9   413.5   490.8   560.3   666.4   859.3  1195.1  1838.0  4224.1 13431.8  67018.9    66993
read      462.8  1109.5    86.8   155.3   179.5   349.0   440.1   489.8   524.8   562.6   611.6   712.0  2640.6 15204.3 38695.4  10999.5    10977
read      462.1   509.2    86.8   151.3   172.2   324.5   445.9   538.1   626.0   752.1   932.7  1218.7  1777.3  5199.3 17044.3  51485.2    51529
read      467.3   461.5    86.8   160.7   184.5   351.0   479.5   569.3   641.2   743.2   883.6  1104.3  1644.5  4381.1 13377.3  48386.6    48344
read      450.1  1285.2   101.3   184.1   206.1   314.8   369.3   401.2   430.1   479.4   543.8   635.8  3457.1 24375.3 39602.6   5901.9     5902
read      442.1   479.1    86.8   158.5   181.3   333.5   439.6   523.2   587.3   677.9   816.2  1048.9  1657.4  4976.3 15502.3  71380.1    71602
read      463.4   459.3    86.8   153.0   175.6   347.2   479.5   574.4   652.3   756.5   889.3  1085.3  1568.2  5327.4 12508.9  41954.9    41886
read      460.5   537.1    86.8   152.9   175.1   336.0   459.1   556.2   634.6   746.6   898.7  1119.9  1613.2  5399.9 18892.5  47363.1    47456
read      393.2   398.2    86.8   179.7   205.1   337.8   404.6   448.9   482.7   526.1   585.3   701.4  1427.7  4313.9 14315.1  93783.8    93939
read      492.4   971.5    86.8   171.6   196.2   370.0   512.7   578.4   623.0   675.6   743.1   884.3  1715.2 12697.2 32264.8  16814.0    16890
read      497.3   727.9    86.8   164.8   190.7   361.3   491.3   585.2   667.3   779.9   925.5  1160.3  1768.2  8288.7 31720.5  45674.3    45689
read      481.0   563.4    86.8   157.5   182.2   364.2   509.1   605.9   688.9   779.4   885.1  1045.3  1525.1  6432.6 24937.4  32686.9    32790
read      497.1   673.2    86.8   158.2   182.3   357.0   494.6   590.1   676.8   790.9   937.2  1176.4  1854.3  7894.2 31208.0  44047.5    44044
read      506.6   828.5    93.8   172.2   196.8   374.2   507.6   598.1   672.5   751.7   855.4  1027.5  1839.9 11467.5 32100.0  28269.5    28149
read      513.1   818.3    93.8   169.6   194.8   363.7   491.4   591.0   676.9   779.7   912.8  1123.4  2120.3 11047.6 31692.8  39812.0    39739
read      404.4   438.5    86.8   166.6   191.4   331.9   413.7   469.9   514.0   568.1   640.6   807.6  1441.8  4855.6 16761.3  72453.6    72475
read      402.0   406.6    80.4   173.3   198.2   346.2   420.1   466.4   503.0   547.6   612.0   733.7  1456.0  4850.4 14090.8  94048.1    93882
read      459.8  1292.4   101.3   183.3   205.3   323.5   382.1   417.2   445.9   493.7   563.6   670.7  3322.5 26419.6 35832.4   6738.2     6692
read      474.7   583.0    80.4   153.9   177.0   347.4   473.3   573.1   654.0   769.8   913.4  1134.0  1708.6  5610.8 23748.0  50413.3    50406
read      399.1   435.7    86.8   169.6   194.0   336.0   410.8   460.2   499.4   547.7   612.8   739.0  1518.1  4647.1 13747.1  83082.8    83055
read      468.7   544.6    86.8   159.7   183.1   341.4   457.5   552.6   629.9   744.8   898.3  1140.3  1744.0  5509.9 18152.1  55523.4    55609
read      496.2  1064.2    93.8   175.1   200.2   368.5   482.0   565.6   608.2   656.3   719.9   833.9  1910.4 15314.9 32238.3  17019.4    16968
read      484.6   687.0    86.8   168.3   193.5   355.0   469.7   568.4   647.5   756.8   886.4  1079.6  1670.3  7785.2 31091.1  43148.1    43031
read      486.2  1037.1    93.8   171.2   195.7   365.1   473.4   560.2   603.1   651.1   714.4   819.6  1668.6 14216.9 36668.8  17275.9    17236
read      396.4   393.2    86.8   176.2   200.7   334.4   407.6   457.1   495.7   544.9   612.8   747.5  1334.9  4507.3 12481.3  82175.4    82183
read      474.2   620.0    86.8   158.0   181.4   349.0   470.4   570.5   649.3   765.3   897.6  1082.8  1619.3  8035.0 30154.8  42356.4    42212
read      468.2  1030.2    93.8   176.1   201.2   353.7   439.0   509.1   560.3   598.4   640.1   729.9  2472.6 15056.0 32510.2  12232.4    12244
read      469.6   486.6    86.8   162.1   186.1   343.9   455.4   548.4   628.9   744.2   906.2  1163.3  1772.9  5317.4 13191.1  61541.0    61777
read      482.5   738.2    86.8   171.2   196.5   360.4   471.3   570.8   649.4   747.7   861.3  1023.0  1561.5  8709.0 32042.4  36998.9    36984
read      469.0   667.0    93.8   173.8   198.2   358.5   462.7   572.3   648.0   731.1   822.3   956.8  1383.2  8060.1 31318.9  29012.7    29093
read      477.1   589.2    93.8   169.1   195.0   357.8   465.8   563.0   642.0   753.3   882.7  1065.9  1561.5  7761.8 25861.8  41770.7    41715
read      461.8   579.4    86.8   159.4   184.0   353.6   463.3   561.5   650.5   748.4   853.9  1006.0  1426.5  6877.8 30209.8  34820.2    34838
read      465.6   613.3    86.8   154.9   176.9   328.4   441.4   536.8   619.6   738.7   910.2  1172.9  1823.4  6505.0 28204.8  63569.0    63574
read      472.2   896.5    86.8   148.6   169.6   351.2   482.4   573.7   632.5   696.5   773.2   905.5  1657.3 13774.5 32259.6  24271.6    24401
read      473.2   780.2    86.8   153.0   175.5   346.8   470.3   575.3   655.1   740.8   840.1   991.7  1494.7 10419.9 32043.5  31975.5    32025
read      407.3   449.8    93.8   187.2   211.6   343.1   409.4   453.3   488.4   534.2   598.3   738.4  1586.0  5523.0 13801.7  99134.5    98971
read      474.8   807.6    93.8   166.4   189.8   358.2   461.8   569.7   638.3   703.1   779.2   899.4  1648.7 10748.5 31870.0  23590.5    23657
read      437.8   539.2    86.8   172.3   197.2   339.9   427.9   490.3   545.0   616.7   727.5   964.9  1668.4  6189.9 27985.2  67914.1    67877
read      469.6   520.9    86.8   168.7   194.0   350.3   453.2   540.7   620.5   731.0   883.0  1124.5  1679.9  5926.9 17150.6  53766.8    53849
read      400.9   394.7    86.8   174.5   199.3   334.3   410.6   461.0   501.0   553.7   627.7   784.6  1390.9  4547.8 13799.8  79611.3    79536
read      477.6   963.2    93.8   172.4   196.2   364.1   459.5   554.3   608.7   650.4   709.2   817.9  1816.4 14362.3 32391.8  17078.1    17081
read      485.7   767.5    86.8   165.3   190.7   350.9   458.0   553.4   647.2   768.7   897.9  1069.4  1684.2 10605.2 31637.5  38978.5    39024
read      495.0   968.5    93.8   171.3   195.2   362.2   466.8   578.6   658.1   735.2   818.9   948.8  1691.5 14927.2 38076.9  26165.7    26125
read      482.0   777.4    86.8   161.8   186.7   355.2   465.4   570.8   664.9   761.4   866.2  1010.3  1492.7 12734.0 30791.1  33337.0    33388
read      489.8   918.7    93.8   172.8   196.5   365.3   467.1   565.9   631.0   690.1   768.8   892.1  2228.8 11157.7 32210.0  20999.7    20979
read      359.6   240.2    80.4   181.3   206.0   325.6   385.3   422.0   451.5   488.4   538.6   625.8   914.8  1820.2  8751.7  95953.5    95865
read      369.3   241.0    80.4   165.2   191.0   327.3   399.3   445.4   479.1   521.9   582.3   681.9  1019.2  1909.6  6827.5  73912.6    73949
read      399.8   292.6    80.4   161.8   187.1   338.7   428.4   484.6   529.4   585.9   664.5   832.0  1253.9  2087.5  7476.2  61011.7    60987
read      423.1   303.3    80.4   167.9   194.0   351.9   445.9   507.2   565.0   635.4   740.3   919.7  1314.2  2098.1  8648.3  54194.6    54175
read      432.8   325.4    80.4   159.0   184.0   353.5   457.8   528.2   591.6   671.9   787.6   979.7  1365.2  2329.7 10394.2  51417.5    51484
read      449.8   340.3    86.8   174.5   201.2   375.6   477.7   551.1   621.9   700.1   799.1   954.1  1278.5  2950.0  9342.4  39719.6    39771
read      451.7   327.6    86.8   172.7   200.5   382.2   487.5   569.2   636.3   712.4   803.2   931.1  1208.6  2715.3 10749.9  32913.8    32864
read      441.5   335.5    80.4   158.6   183.6   365.5   472.0   547.9   618.5   702.4   809.9   977.7  1287.0  2551.4  9354.7  41987.2    42033
read      441.0   366.7    86.8   158.5   182.8   360.0   468.5   550.8   617.8   703.0   811.0   985.5  1336.0  2197.0 10101.4  43798.5    43808
read      440.0   298.1    86.8   173.3   199.6   365.5   465.2   535.1   600.9   681.8   788.2   960.0  1301.7  2097.0  8669.6  45741.3    45785
read      448.0   325.8    86.8   170.8   198.1   379.7   480.5   558.8   626.6   704.0   799.1   936.9  1213.5  2762.6  8389.7  35535.3    35582
read      444.2   325.7    86.8   161.8   187.8   375.0   479.5   559.7   625.1   701.1   801.5   948.0  1240.3  2635.7  9715.9  38536.2    38504
read      436.6   417.0    93.8   179.9   207.7   390.7   476.3   533.9   582.9   635.8   689.1   773.9  1017.5  5049.3 14319.7  15335.8    15320
read      373.1   229.7    80.4   175.8   201.9   332.8   401.2   445.7   479.7   522.1   582.1   680.1  1002.7  1826.7  7608.2  74329.9    74264
read      445.9   327.2    86.8   172.8   200.4   374.1   473.4   542.8   609.0   685.3   794.7   969.4  1295.1  2071.9  9988.7  43740.2    43890
read      388.7   572.1   101.3   200.0   228.5   344.9   392.4   419.4   439.3   464.6   499.9   587.1   926.3  7975.7 29052.7   5952.4     5962
read      456.7   338.1    86.8   178.4   206.1   384.2   486.9   559.8   627.2   705.2   805.8   960.9  1293.1  3149.1  8245.7  38345.4    38365
read      421.2   291.4    80.4   168.9   195.2   352.7   447.9   508.6   561.2   631.5   729.0   899.9  1290.5  1986.7  8445.8  55877.6    55971
