ubuntu@client-measure-d1wm:~/memcache-perf-dynamic$ ./mcperf -s 10.156.0.28 -a 10.156.0.27 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 2 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 900 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737, 90913, 75270, 46729, 25590, 61310, 82023, 7307, 29858, 61208, 75084, 41768, 68783, 78580, 99500, 89173, 89685, 45573, 78107, 35025, 73302, 21138, 9181, 68634, 46631, 99853, 36240, 65166, 85440, 58337, 85023, 75995, 55750, 13167, 95292, 49427, 62972, 73620, 46383, 13305, 27078, 90422, 86701, 67621, 18340, 6182, 28474, 75726, 10498, 70275, 71551, 52123, 55103, 73891, 46019, 63980, 10187, 79908, 94400, 60322, 98940, 72466, 36355, 96332, 36858, 95974, 11015, 22254, 55030, 79501, 91439, 70261, 34410, 96661, 63205, 7578, 15095, 7594, 6752, 97648, 28525, 78342, 87761, 9494, 12479, 28819, 91715, 62754, 30535, 43109, 82156, 63362, 79067, 99705, 16698, 50274, 35396, 37248, 6526, 13756, 9457, 66846, 10182, 80553, 5614, 74666, 55842, 38357, 14076, 73144, 36311, 20951, 93037, 49364, 49889, 33119, 52652, 13044, 21800, 12702, 68334, 31654, 45402, 57465, 46859, 34011, 31014, 16076, 47531, 19334, 84699, 46454, 63824, 46099, 77617, 56446, 31654, 43635, 89260, 39843, 13930, 89183, 66809, 64152, 51499, 19378, 68779, 8299, 79092, 58176, 39544, 24215, 34385, 58661, 11476, 72928, 5199, 32212, 20570, 51739, 52863, 36601, 54880, 22038, 23464, 55650, 49862, 50288, 82912, 25654, 89729, 36870, 12000, 41293, 52905, 81757, 92652, 34793, 67447, 45907, 81604, 82196, 71726, 45316, 30514, 67727, 98631, 15982, 82296, 34870, 38667, 95231, 54970, 24522, 71654, 63775, 85863, 37486, 21477, 9043, 35302, 75041, 93640, 22871, 66023, 54283, 66582, 37797, 14463, 12424, 50089, 65954, 38653, 49090, 99333, 23958, 96303, 25073, 23489, 92859, 10747, 83356, 92453, 13924, 78517, 77509, 53019, 9750, 37025, 64823, 19057, 88989, 34748, 69472, 67133, 89871, 46020, 76155, 86167, 11652, 88439, 15741, 26519, 6775, 10786, 77269, 99701, 44958, 98768, 43780, 62986, 20676, 25977, 13260, 39170, 6204, 13309, 94540, 35654, 93436, 98637, 15628, 22046, 62488, 18321, 63976, 40486, 85184, 18628, 6257, 48011, 5561, 35340, 46633, 28267, 28086, 21960, 51671, 61844, 22181, 49130, 10444, 24530, 8596, 28662, 19085, 81652, 35286, 91936, 68623, 44915, 35596, 73258, 43337, 19317, 84844, 19516, 13143, 58151, 85686, 7110)
Average QPS expected = 51357
Timestamp start: 1653312824851
Timestamp end: 1653314625544

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      414.1  1455.3   109.4   168.1   192.8   299.3   339.2   364.5   383.9   408.0   441.1   509.1  2473.5 31043.0 32376.1   4918.5     5031
read      498.7   636.6    93.8   144.1   163.3   322.2   432.6   521.9   611.7   787.3  1136.4  1532.9  2357.5  6565.2 29057.3  54483.0    54838
read      363.8   334.4    80.4   139.5   156.9   292.8   370.9   419.5   456.4   503.6   580.9   828.2  1582.5  2600.9  6336.4  74754.0    74868
read      447.0   647.4    86.8   138.3   156.6   344.2   459.8   542.7   620.0   709.6   814.9   970.1  1391.6  8034.4 31209.2  30021.5    30015
read      459.3   583.2    93.8   138.8   157.2   322.6   452.6   555.1   661.3   790.0   949.7  1180.7  1551.9  7931.9 13941.7  40859.5    40743
read      467.6   797.9    93.8   139.8   159.8   363.4   484.5   572.3   640.5   715.1   797.6   924.7  1510.5 13375.1 31701.2  23665.5    23648
read      373.1   351.3    86.8   142.6   162.0   304.0   374.9   419.8   455.1   500.1   570.1   742.9  1727.9  3061.6  8249.0  97470.0    97712
read      390.2   357.7    86.8   140.3   158.4   304.2   393.2   449.7   495.1   557.0   678.1  1011.6  1599.9  2551.0 12358.4  53739.0    53672
read      459.1   489.0    86.8   141.5   159.3   310.3   420.5   519.2   627.6   810.4  1039.9  1333.7  1742.4  3816.3 15859.0  55236.0    55395
read      477.0   817.8    93.8   142.5   161.7   354.0   485.6   599.7   684.9   765.4   863.0  1012.4  1439.0 11881.0 31748.3  29323.0    29425
read      448.4  1066.9    86.8   146.8   168.3   359.6   451.1   510.1   549.5   589.6   638.2   724.8  1234.8 15623.3 36217.2  15294.0    15173
read      433.5   595.8    86.8   147.8   168.4   325.1   404.6   457.7   500.8   559.3   659.5  1181.3  2151.9  6244.3 30538.9  82405.0    82475
read      332.2   252.3    80.4   140.2   157.6   293.4   366.7   407.9   438.4   475.8   527.6   614.5   935.6  2714.3  8445.0  90606.0    90555
read      437.3   574.7    86.8   137.1   154.4   304.4   410.5   488.4   561.1   691.6   895.5  1192.4  1564.4  9584.2 15634.0  47918.5    47944
read      465.3   810.9    86.8   139.0   157.7   363.2   489.6   582.8   651.2   722.9   806.5   936.5  1349.6 11807.4 35277.5  28384.0    28313
read      493.3   822.8    86.8   138.2   157.3   366.6   498.2   596.9   672.0   750.9   852.2  1024.4  2245.8 11400.8 31720.9  28343.5    28504
read      444.8   570.1    86.8   137.5   156.8   366.3   482.4   565.0   623.0   685.9   758.1   879.6  1622.9  5297.5 31001.8  22638.5    22886
read      478.7   843.5    86.8   134.1   151.5   328.1   463.1   568.2   665.6   764.1   892.1  1105.4  2092.8 10457.3 32298.2  35630.0    35717
read      442.4   868.3    86.8   138.9   158.4   339.9   427.0   479.3   516.6   558.0   609.6   706.4  3445.4  8379.9 32227.1  14933.0    14828
read      433.7   525.6    86.8   142.3   162.4   319.4   402.8   459.8   507.5   580.5   726.0  1272.9  2176.2  4900.9 13675.8  81612.5    81704
read      344.9   298.9    86.8   137.7   154.8   310.5   385.7   427.9   459.5   497.3   545.3   624.6  1060.5  2499.7 10094.6  56043.0    55771
read      333.7   297.1    86.8   139.1   156.5   293.8   367.0   409.4   441.5   481.0   532.8   615.8   889.6  2675.9 10775.0  85452.5    85226
read      336.8   240.2    86.8   137.2   153.9   299.7   375.0   417.2   449.4   489.3   541.2   626.0   995.0  2788.9  5755.0  75134.5    75020
read      461.6  1260.5    86.8   143.1   162.9   337.5   413.8   460.4   494.9   533.3   579.9   676.8  4076.0 15681.5 44841.6  12488.5    12441
read      461.3   544.9    86.8   138.7   157.5   312.6   425.9   518.6   611.5   766.4  1003.3  1308.3  1831.2  6237.7 15980.4  56202.5    56208
read      466.8   985.7    93.8   140.9   160.6   362.8   467.8   534.7   578.9   628.4   695.8   806.8  1945.3 15202.2 31999.7  17418.5    17446
read      399.7   593.4    80.4   141.6   160.8   305.6   383.2   431.7   471.4   525.1   608.6   925.7  1872.1  8268.7 22733.6  86622.0    86943
read      413.7   384.2    86.8   137.3   155.4   311.3   408.1   473.4   531.8   623.0   814.5  1131.2  1606.1  3461.2 12368.0  49314.5    49138
read      435.5   400.3    86.8   134.7   151.4   301.0   418.1   506.3   598.7   751.1   965.3  1236.7  1608.7  3647.2 10261.8  49731.5    49839
read      438.2   399.7    86.8   134.8   151.8   298.1   411.9   494.8   578.0   748.3  1011.4  1299.1  1688.2  3219.5  7219.6  47688.5    47752
read      449.8   619.0    86.8   137.3   156.8   362.5   481.5   571.8   638.1   708.0   788.8   930.3  1505.9  7477.8 31080.2  26971.5    27181
read      465.9  1629.5    93.8   159.2   180.5   306.1   357.0   385.4   405.1   430.4   472.8   571.0  5205.0 31429.6 40026.4   6226.0     6170
read      426.1  1364.8   101.3   155.4   176.5   303.3   358.5   388.8   410.5   438.5   476.8   544.0  3527.4 30279.7 39536.7   7090.0     7187
read      471.5   512.1    86.8   154.0   179.1   337.5   421.7   481.3   536.1   630.1   956.2  1505.0  1926.5  4734.6 16095.1  98632.0    99387
read      331.5   243.3    86.8   140.8   158.6   295.7   367.5   408.2   438.8   476.6   527.4   608.8   864.5  2532.9  8759.9  91633.5    91970
read      327.3   236.5    80.4   136.0   152.8   290.1   361.8   402.6   434.0   471.1   521.1   601.2   934.3  2731.7  5434.1  79516.0    79658
read      390.1   395.5    86.8   135.8   153.1   299.7   388.5   445.4   492.2   557.1   673.7  1060.0  1640.9  3404.8  7806.5  59309.5    59230
read      345.9   331.1    86.8   136.8   154.0   289.2   362.8   406.7   440.5   481.9   540.2   664.9  1498.2  3546.8  8743.3  77888.5    78081
read      351.4   477.4    86.8   137.7   154.9   307.9   382.1   424.6   457.3   496.9   547.1   626.1  1004.6  4671.3 30312.4  64265.0    64242
read      438.3   533.3    86.8   137.2   155.9   330.2   451.2   538.4   612.8   712.2   856.6  1061.3  1435.0  6903.7 22892.3  37863.0    37702
read      476.7   722.4    86.8   136.3   154.9   325.9   454.2   552.3   659.9   791.1   964.5  1202.5  1794.4 12198.0 30877.9  40751.5    40686
read      476.2   964.7    86.8   133.7   152.1   342.0   465.1   561.8   646.5   738.6   843.2  1009.6  1929.1 12845.4 32921.5  30420.0    30376
read      477.2   695.6    86.8   136.5   155.2   328.3   459.4   559.8   669.1   804.7   978.2  1194.3  1733.2  8745.0 31466.3  38174.0    38416
read      361.8   347.8    86.8   139.3   156.4   305.6   382.4   428.9   464.7   509.0   572.6   708.9  1502.5  3242.0  9802.4  65932.5    65892
read      455.6   652.9    80.4   137.6   155.5   322.5   441.5   522.6   601.2   736.4   919.4  1175.0  1649.8  6483.0 31093.0  39852.0    39560
read      482.5  1406.6    93.8   147.9   169.8   345.0   419.5   457.0   484.5   518.0   565.3   664.4  4889.4 30581.0 37223.5  10146.0    10016
read      467.4   572.7    86.8   138.9   158.5   311.4   426.9   521.2   614.6   777.1  1027.1  1339.2  1914.4  6490.6 23799.9  55300.5    55224
read      458.3   848.3    86.8   138.5   158.2   367.0   471.2   545.5   591.2   644.9   719.4   833.8  1754.9 11595.0 31928.3  19788.0    19982
read      449.6   470.8    80.4   136.2   154.7   309.0   434.4   531.4   631.2   774.4   980.9  1219.2  1648.7  4969.2 13279.1  47968.5    48114
read      469.4   807.9    86.8   137.1   156.3   339.3   468.0   566.6   652.8   748.1   863.3  1020.2  1452.1 11643.4 31548.7  36443.0    36283
read      456.6   800.8    86.8   138.1   157.1   365.0   478.0   556.6   609.6   666.4   732.6   849.6  1532.3 11776.1 31658.4  23359.5    23315
read      446.1  1153.3    93.8   144.0   166.2   343.8   421.1   464.5   496.0   532.1   578.7   672.2  2129.6 14892.9 36237.7  11044.5    11150
