ubuntu@client-measure-kzd0:~/memcache-perf-dynamic$ ./mcperf -s 10.156.15.230 -a 10.156.15.229 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 4
Random waveform, supplied seed
Total number of intervals = 180 (5002, 54986, 7130, 84290, 17452, 88208, 22877, 72971, 73135, 75186, 55733, 12378, 35768, 18138, 25316, 16286, 70039, 7925, 55700, 30401, 68647, 75977, 38812, 73569, 41545, 15233, 39948, 63492, 68082, 81456, 65924, 9635, 9732, 23037, 94715, 34730, 55405, 7436, 96598, 48830, 98879, 93373, 89615, 6275, 62579, 32621, 55023, 56191, 13630, 75839, 11268, 91542, 95358, 14465, 46522, 68275, 94880, 61112, 65501, 28015, 63771, 6718, 11191, 31233, 94928, 97715, 11135, 39480, 80154, 33026, 5268, 55976, 15291, 67253, 16304, 86493, 77575, 24032, 9375, 12678, 34572, 52641, 11030, 76616, 49936, 54228, 94769, 90660, 99798, 57659, 93618, 26403, 43387, 10044, 39624, 41474, 66593, 39775, 12340, 67852, 19176, 87812, 19141, 72767, 63416, 32230, 24915, 17561, 18091, 99427, 83040, 99355, 25742, 58482, 52445, 39976, 65714, 85849, 86593, 54564, 39577, 14343, 6139, 67434, 15213, 84735, 76404, 96170, 73743, 30666, 57058, 62785, 62130, 73914, 56612, 57338, 99906, 61065, 38132, 41320, 39242, 83059, 26336, 61300, 93660, 65334, 58894, 29662, 5808, 95639, 86335, 85220, 52894, 80911, 31316, 54124, 53152, 62479, 51223, 25168, 99184, 91048, 57941, 82238, 15783, 62638, 72072, 58970, 80048, 65921, 54854, 56548, 40027, 66638, 32005, 48830, 6161, 56344, 17598, 83020)
Average QPS expected = 52310
Timestamp start: 1653138720848
Timestamp end: 1653140521244

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      457.8   863.0   109.4   202.7   234.4   393.5   443.6   474.5   499.4   527.8   563.7   634.5  1916.6 10043.8 36920.8   6168.2     6139
read      475.6   538.3    93.8   199.3   224.3   366.0   461.7   526.3   578.2   648.7   776.0  1067.0  1984.9  5733.2 22477.7  67420.2    67434
read      514.3   756.4   101.3   189.6   217.3   436.2   538.6   592.6   631.2   676.4   744.3   857.7  2226.8  6362.2 31725.1  15282.3    15213
read      543.3   904.0    93.8   202.2   230.6   382.9   468.8   530.3   583.9   665.7   826.2  1366.6  3431.6  9001.2 32423.4  84611.8    84735
read      486.5   574.0    93.8   200.5   225.8   368.1   458.9   520.3   571.4   640.6   772.2  1100.9  2361.0  5876.5 20438.4  76415.5    76404
read      568.3   919.4    93.8   218.7   248.6   412.3   509.3   578.5   636.8   720.9   854.2  1186.7  3510.0  9990.4 32341.1  96217.5    96170
read      488.3   599.9    93.8   198.6   224.3   366.9   457.9   519.1   568.8   637.8   768.7  1119.2  2389.2  6428.4 25914.7  73721.5    73743
read      563.1   765.1    93.8   186.9   216.1   440.9   570.9   641.9   701.8   800.5   956.4  1197.1  2554.5  7999.1 31684.4  30549.8    30666
read      472.6   618.3    93.8   186.7   212.8   360.7   462.3   527.7   577.0   640.4   748.3  1016.9  2093.2  6350.5 30556.4  57023.1    57058
read      470.9   548.8    93.8   196.2   221.0   363.1   461.4   528.4   577.8   639.6   749.5   997.7  2061.7  5964.6 23964.5  62878.3    62785
read      467.2   570.2    93.8   182.5   209.2   361.7   461.1   525.5   575.7   639.2   751.6  1001.7  2017.9  6194.2 28043.3  62215.7    62130
read      489.0   655.2    93.8   187.4   214.5   366.2   457.0   519.4   571.3   644.6   789.5  1129.0  2366.1  6439.2 30859.7  73762.7    73914
read      460.7   569.0    93.8   178.1   204.5   360.8   465.8   530.4   578.0   638.6   738.8   971.0  1878.3  5655.6 26175.5  56654.6    56612
read      470.1   565.1    93.8   183.7   211.1   364.7   469.7   537.1   587.2   652.7   757.5  1001.8  1939.5  6232.6 22857.1  57370.0    57338
read      576.6   937.1    93.8   220.5   252.8   421.7   516.1   584.9   643.8   728.4   861.3  1184.3  3590.1 10193.4 32201.5  99886.1    99906
read      468.6   539.8    93.8   184.7   211.2   362.8   464.5   531.9   582.2   647.5   763.1  1027.0  1973.1  6121.0 19717.8  61099.6    61065
read      514.1   715.1    93.8   189.6   215.6   386.1   515.3   583.7   633.8   701.7   831.5  1126.1  2298.5  7604.6 31429.3  38088.0    38132
read      562.7   707.0    93.8   188.3   219.3   431.0   572.5   651.6   723.5   830.0   987.3  1261.2  2348.3  7512.5 31208.7  41302.6    41320
read      557.8   711.6    93.8   170.4   198.0   401.6   552.2   632.5   708.4   842.4  1064.3  1380.3  2448.4  7408.6 30831.4  39214.5    39242
read      546.9   874.9    93.8   204.3   232.4   382.1   469.8   533.1   587.5   672.9   845.2  1389.1  3456.4  8834.6 31956.1  83021.2    83059
read      529.4   607.7    93.8   187.1   215.9   438.0   560.7   631.1   689.4   771.1   867.0  1043.3  2109.3  5961.8 25777.5  26324.0    26336
read      472.1   572.9    93.8   183.1   210.3   360.5   461.1   529.0   580.8   648.9   768.9  1064.0  2030.0  6083.2 27464.5  61219.5    61300
read      444.6   599.1    86.8   196.8   224.0   357.8   430.5   478.0   515.8   566.6   643.2   825.8  1922.2  6976.5 30127.9  93674.5    93660
read      389.5   308.2    86.8   182.3   208.2   336.7   412.4   462.8   500.6   545.0   602.5   698.1  1124.0  3508.2  8736.3  65243.4    65334
read      393.3   293.4    93.8   188.5   211.9   336.1   417.8   471.5   509.8   552.7   609.5   706.1  1169.2  3419.6  9053.6  58758.4    58894
read      487.6   426.5    93.8   192.0   221.5   433.7   541.9   599.6   642.3   692.6   773.1   908.3  1324.1  5582.2 15779.1  29630.1    29662
read      403.7   507.1   109.4   199.1   229.1   377.9   423.4   450.4   469.8   495.3   529.3   589.2   922.2  5423.3 30185.5   5824.4     5808
read      391.8   318.9    86.8   199.7   223.8   339.1   403.8   448.3   482.3   524.9   584.2   699.7  1175.2  3387.0  8022.2  95474.9    95639
read      378.6   263.6    86.8   194.2   218.9   332.7   398.4   442.4   475.7   516.3   570.2   661.9  1015.9  3010.1  8334.1  86209.1    86335
read      381.2   286.8    86.8   193.0   217.9   332.3   399.0   444.3   478.4   520.2   575.5   672.6  1084.6  2610.7  8134.4  85180.2    85220
read      399.9   338.9    93.8   189.2   213.3   343.3   431.5   484.7   521.3   563.3   618.2   711.3  1115.9  3527.5  9389.2  52889.7    52894
read      379.4   319.4    86.8   190.0   214.4   330.8   398.4   443.4   477.3   518.5   572.9   667.2  1029.4  3005.5 10435.5  80887.7    80911
read      485.6   392.8    93.8   194.4   221.5   426.4   537.5   597.7   641.8   699.4   781.5   934.8  1385.0  4279.3 12411.8  31214.8    31316
read      498.2   505.1    86.8   188.5   217.9   397.0   517.9   589.5   645.4   727.2   851.7  1095.0  1840.0  5877.8 16667.6  53947.3    54124
read      499.1   528.1    86.8   186.6   216.6   406.6   525.1   593.1   650.7   729.4   848.9  1071.8  1718.8  6061.4 20305.2  53133.8    53152
read      393.1   288.1    86.8   186.8   210.4   335.9   418.2   470.6   508.2   552.2   612.2   722.4  1169.0  3164.2  8191.8  62543.9    62479
read      397.1   318.0    86.8   186.4   210.4   342.1   432.0   484.1   519.8   560.7   614.6   711.9  1136.5  3170.1  7075.8  51299.5    51223
read      485.0   492.7    93.8   190.8   220.6   436.7   540.7   597.2   635.1   686.1   751.7   870.7  1249.4  6018.3 28189.6  25178.7    25168
read      396.4   281.7    93.8   190.8   219.3   348.3   415.2   457.9   491.7   533.6   590.8   706.0  1279.0  3099.9  7617.8  99159.4    99184
read      380.9   255.7    86.8   192.1   218.5   338.4   402.9   444.7   475.7   515.1   568.4   659.9  1018.3  2993.3  6857.7  90957.1    91048
read      393.6   338.8    93.8   183.2   209.5   339.0   421.2   470.5   505.9   546.6   596.8   688.7  1141.4  4032.6  9345.9  57889.2    57941
read      375.7   302.9    93.8   185.7   211.4   328.4   396.1   438.9   471.2   511.8   566.1   657.8  1009.5  3279.7  8819.3  82217.5    82238
read      473.3   507.1    93.8   190.9   221.2   441.5   527.9   569.3   598.0   636.4   695.0   781.0  1213.9  6146.9 20770.3  15832.6    15783
read      389.9   369.9    86.8   171.7   197.7   334.6   417.4   467.5   503.3   545.7   600.9   705.3  1159.4  4313.4 11094.7  62684.5    62638
read      381.5   287.1    86.8   180.4   206.6   333.0   405.5   452.7   487.3   529.5   583.7   678.5  1068.9  3034.3  8047.3  72025.3    72072
read      393.4   322.8    86.8   184.7   209.1   335.1   419.4   470.7   507.3   549.8   603.8   705.6  1177.8  3964.4  8463.1  59024.7    58970
read      384.6   312.1    93.8   188.0   212.8   337.3   406.3   452.1   485.9   526.9   581.4   675.4  1044.5  3269.6 11062.5  80078.5    80048
read      393.1   309.4    86.8   180.9   207.1   338.6   419.2   468.8   506.1   549.5   608.3   710.9  1161.4  3506.1 10072.5  65841.4    65921
read      398.3   336.3    93.8   185.0   209.8   341.3   430.6   482.3   518.9   561.6   615.6   711.2  1117.7  3864.4 11132.4  54733.0    54854
read      396.0   332.6    93.8   185.4   209.9   339.0   426.1   477.0   513.7   556.3   611.3   711.3  1147.1  3559.0 10039.1  56605.0    56548
read      406.4   347.2    86.8   189.0   212.4   350.6   450.1   499.7   534.1   573.5   624.9   719.1  1088.0  3957.3  9460.0  39952.7    40027
read      386.9   322.0    86.8   179.2   205.3   333.1   411.3   461.7   498.7   542.5   598.8   697.0  1097.7  3730.9 10444.2  66601.2    66638
read      494.6   458.9    86.8   187.4   219.0   443.5   549.6   611.7   658.6   713.1   787.8   933.7  1335.0  4723.9 18979.2  31993.7    32005
read      503.0   488.9    86.8   185.1   215.8   419.6   537.2   605.8   662.9   732.8   838.1  1046.1  1707.6  5751.4 14660.3  48813.2    48830
read      413.5   496.6   101.3   202.8   235.7   382.7   434.6   461.6   481.3   505.1   538.8   592.8   977.2  8033.7 15791.2   6192.4     6161
read      396.1   354.3    86.8   174.6   201.7   339.5   424.7   476.5   514.3   558.3   616.4   715.8  1189.0  4056.8 12392.4  56206.4    56344
read      472.0   576.1    86.8   186.6   216.9   437.5   524.0   571.0   605.6   648.4   702.4   790.3  1282.0  5802.3 31310.1  17591.4    17598
read      381.7   300.9    86.8   184.5   209.9   328.8   398.3   442.4   476.5   518.9   575.2   678.0  1244.2  3855.6  7987.0  83056.7    83020

Total QPS = 52302.9 (94145264 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 23253879961 bytes :   12.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.94%,47.21%,100.00%




ubuntu@memcache-server-dk5c:~$ sudo docker ps -a
CONTAINER ID        IMAGE                                          COMMAND                  CREATED             STATUS                      PORTS               NAMES
ef64bb9d876f        anakli/parsec:freqmine-native-reduced          "./bin/parsecmgmt -a…"   7 minutes ago       Exited (0) 9 seconds ago                        parsec-freqmine
f95a3e221e6f        anakli/parsec:dedup-native-reduced             "./bin/parsecmgmt -a…"   12 minutes ago      Exited (0) 10 minutes ago                       parsec-dedup
737fdab5de23        anakli/parsec:ferret-native-reduced            "./bin/parsecmgmt -a…"   19 minutes ago      Exited (0) 7 minutes ago                        parsec-ferret
c6759c3f407d        anakli/parsec:canneal-native-reduced           "./bin/parsecmgmt -a…"   20 minutes ago      Exited (0) 12 minutes ago                       parsec-canneal
3e164ae86228        anakli/parsec:splash2x-fft-native-reduced      "./bin/parsecmgmt -a…"   24 minutes ago      Exited (0) 20 minutes ago                       parsec-fft
703a3a973335        anakli/parsec:blackscholes-native-reduced      "./bin/parsecmgmt -a…"   24 minutes ago      Exited (0) 19 minutes ago                       parsec-blackscholes
607fe35306c9        protokube:1.19.3                               "/protokube --bootst…"   24 minutes ago      Up 24 minutes                                   protokube
dc75459557d4        42e4387da83f                                   "/monitor --stackdri…"   24 minutes ago      Up 24 minutes                                   k8s_prometheus-to-sd-exporter_metadata-proxy-v0.12-qg5zl_kube-system_af0d48a2-56bc-441e-bdfd-ab0abfdaf450_0
f30ea8bf441b        461ad693d7a3                                   "./proxy"                24 minutes ago      Up 24 minutes                                   k8s_metadata-proxy_metadata-proxy-v0.12-qg5zl_kube-system_af0d48a2-56bc-441e-bdfd-ab0abfdaf450_0
229ec77a1fb5        gcr.io/google_containers/k8s-custom-iptables   "/bin/sh -c '/sbin/i…"   24 minutes ago      Exited (0) 24 minutes ago                       k8s_update-ipdtables_metadata-proxy-v0.12-qg5zl_kube-system_af0d48a2-56bc-441e-bdfd-ab0abfdaf450_0
cf209cdb7ef4        2e1deb7977f9                                   "/sidecar --v=2 --lo…"   24 minutes ago      Up 24 minutes                                   k8s_sidecar_kube-dns-696cb84c7-79mcq_kube-system_08a70aba-2878-4f03-9c2c-a918d4e09a8e_0
970e31cfd12a        c84ca8f78ee6                                   "/dnsmasq-nanny -v=2…"   24 minutes ago      Up 24 minutes                                   k8s_dnsmasq_kube-dns-696cb84c7-79mcq_kube-system_08a70aba-2878-4f03-9c2c-a918d4e09a8e_0
1de5d9e5be01        1fbe4f989050                                   "/kube-dns --config-…"   24 minutes ago      Up 24 minutes                                   k8s_kubedns_kube-dns-696cb84c7-79mcq_kube-system_08a70aba-2878-4f03-9c2c-a918d4e09a8e_0
e76c7acbb0f4        9d368f4517bb                                   "/usr/local/bin/kube…"   24 minutes ago      Up 24 minutes                                   k8s_kube-proxy_kube-proxy-memcache-server-dk5c_kube-system_8a38cd081bdd14a9b54a4de8604ec1fd_0
90d414a12407        k8s.gcr.io/pause:3.2                           "/pause"                 24 minutes ago      Up 24 minutes                                   k8s_POD_kube-dns-696cb84c7-79mcq_kube-system_08a70aba-2878-4f03-9c2c-a918d4e09a8e_0
89a428808a17        k8s.gcr.io/pause:3.2                           "/pause"                 24 minutes ago      Up 24 minutes                                   k8s_POD_metadata-proxy-v0.12-qg5zl_kube-system_af0d48a2-56bc-441e-bdfd-ab0abfdaf450_0
1bb86825bf9f        k8s.gcr.io/pause:3.2                           "/pause"                 24 minutes ago      Up 24 minutes                                   k8s_POD_kube-proxy-memcache-server-dk5c_kube-system_8a38cd081bdd14a9b54a4de8604ec1fd_0
