ubuntu@client-measure-n717:~/memcache-perf-dynamic$ ./mcperf -s 10.156.0.7 -a 10.156.0.11 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 4
Random waveform, supplied seed
Total number of intervals = 180 (5002, 54986, 7130, 84290, 17452, 88208, 22877, 72971, 73135, 75186, 55733, 12378, 35768, 18138, 25316, 16286, 70039, 7925, 55700, 30401, 68647, 75977, 38812, 73569, 41545, 15233, 39948, 63492, 68082, 81456, 65924, 9635, 9732, 23037, 94715, 34730, 55405, 7436, 96598, 48830, 98879, 93373, 89615, 6275, 62579, 32621, 55023, 56191, 13630, 75839, 11268, 91542, 95358, 14465, 46522, 68275, 94880, 61112, 65501, 28015, 63771, 6718, 11191, 31233, 94928, 97715, 11135, 39480, 80154, 33026, 5268, 55976, 15291, 67253, 16304, 86493, 77575, 24032, 9375, 12678, 34572, 52641, 11030, 76616, 49936, 54228, 94769, 90660, 99798, 57659, 93618, 26403, 43387, 10044, 39624, 41474, 66593, 39775, 12340, 67852, 19176, 87812, 19141, 72767, 63416, 32230, 24915, 17561, 18091, 99427, 83040, 99355, 25742, 58482, 52445, 39976, 65714, 85849, 86593, 54564, 39577, 14343, 6139, 67434, 15213, 84735, 76404, 96170, 73743, 30666, 57058, 62785, 62130, 73914, 56612, 57338, 99906, 61065, 38132, 41320, 39242, 83059, 26336, 61300, 93660, 65334, 58894, 29662, 5808, 95639, 86335, 85220, 52894, 80911, 31316, 54124, 53152, 62479, 51223, 25168, 99184, 91048, 57941, 82238, 15783, 62638, 72072, 58970, 80048, 65921, 54854, 56548, 40027, 66638, 32005, 48830, 6161, 56344, 17598, 83020)
Average QPS expected = 52310
Timestamp start: 1653223294365
Timestamp end: 1653225094808

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      447.2   432.9    86.8   164.0   189.5   348.2   452.7   526.3   588.6   676.0   807.6  1059.8  1518.2  4382.7 11898.1  57275.3    57338
read      348.5   297.2    86.8   178.4   201.9   299.6   350.6   383.6   409.6   446.5   500.4   615.4  1228.0  3559.7  7914.2  99806.9    99906
read      441.2   404.0    86.8   165.9   191.5   345.5   447.2   519.2   580.2   661.3   785.0  1024.6  1520.3  4021.2 12006.2  61163.0    61065
read      469.9   519.8    86.8   178.2   203.5   373.8   486.7   560.8   622.9   699.2   806.7  1007.8  1472.5  4675.2 30306.5  38217.9    38132
read      468.3   503.7    93.8   176.7   202.1   369.6   480.9   553.8   618.8   698.5   819.0  1034.5  1484.2  4785.3 26535.4  41306.1    41320
read      458.5   500.7    86.8   157.1   180.6   358.5   476.6   555.3   623.7   711.3   838.7  1042.2  1430.6  4837.2 17509.7  39238.7    39242
read      360.0   275.6    80.4   165.3   189.2   307.2   370.6   413.2   447.3   492.7   557.0   686.8  1222.3  3492.0  7737.8  82992.0    83059
read      466.0   526.7    93.8   180.8   206.6   395.5   501.6   569.8   620.8   678.4   751.6   900.7  1280.4  4217.0 30754.5  26302.2    26336
read      446.8   468.7    86.8   154.2   177.3   333.4   442.4   520.8   589.7   686.2   841.5  1108.7  1617.4  4943.2 13665.9  61206.7    61300
read      343.7   292.4    80.4   163.6   187.2   299.5   354.1   388.9   416.7   453.4   505.9   604.6  1170.4  3484.3  9231.2  93611.4    93660
read      444.0   424.3    86.8   159.8   183.5   336.9   440.7   516.5   584.1   678.6   826.3  1084.6  1608.4  4238.3 10232.4  65352.7    65334
read      447.7   432.3    86.8   159.9   184.4   343.8   451.7   525.5   589.5   679.8   814.0  1084.1  1600.5  4186.0 12693.1  59026.9    58894
read      472.0   580.2    93.8   173.3   197.9   388.4   502.1   574.4   630.3   696.9   787.8   971.3  1339.5  4695.8 30906.8  29840.1    29662
read      417.2   859.0   109.4   183.8   216.8   352.1   398.4   425.9   446.4   470.7   506.9   571.0  1902.2 10035.0 32081.7   5857.4     5808
read      344.0   264.7    86.8   178.4   200.8   298.0   349.7   383.0   410.3   447.8   501.0   601.4  1153.2  3560.5  7933.8  95303.9    95639
read      355.9   312.5    80.4   175.4   197.9   302.7   360.9   399.4   431.3   473.2   536.9   660.8  1194.0  3611.1  8707.0  86198.4    86335
read      362.2   299.4    86.8   180.0   202.7   306.8   365.6   404.1   436.9   481.3   545.3   681.0  1244.1  3618.8  8506.4  85261.7    85220
read      453.4   448.3    80.4   172.3   197.3   354.7   461.5   535.1   598.8   679.6   800.8  1038.7  1520.4  4326.8 16315.2  52827.2    52894
read      370.8   266.0    86.8   182.7   206.0   316.6   379.4   421.4   456.1   501.9   568.5   704.5  1191.1  3484.0  7939.2  80950.2    80911
read      474.2   565.3    86.8   176.5   202.4   388.0   496.2   568.4   624.9   691.4   791.4   972.5  1468.0  4527.1 30675.2  31326.8    31316
read      455.3   425.0    86.8   172.3   198.2   356.3   460.7   535.0   597.8   683.4   818.4  1041.6  1521.5  4786.3 13418.5  54054.0    54124
read      454.5   532.6    86.8   154.6   177.2   337.9   456.9   538.1   610.4   712.4   864.2  1076.7  1640.3  4909.1 28608.1  53106.4    53152
read      447.6   393.9    86.8   174.4   200.7   355.4   454.7   524.6   583.5   666.5   804.1  1014.9  1500.9  4173.4  8104.7  62543.2    62479
read      458.7   425.4    86.8   169.3   195.5   360.7   467.4   541.2   603.6   686.1   826.4  1037.6  1544.6  4469.0 12245.9  51302.0    51223
read      463.9   530.2    86.8   175.1   200.3   393.4   497.8   565.8   614.7   673.6   772.5   897.2  1310.6  4650.7 30799.3  25195.4    25168
read      353.9   294.0    86.8   179.8   203.0   302.4   354.6   387.5   414.8   453.7   510.6   639.2  1310.2  3301.3  8255.8  99133.2    99184
read      343.6   286.2    86.8   178.5   200.6   300.0   352.2   385.5   412.7   450.1   502.6   593.8  1072.7  3393.7  7522.9  91008.2    91048
read      449.1   384.0    86.8   171.6   197.3   352.8   454.6   525.4   586.4   679.3   817.3  1031.8  1500.2  4110.7  9449.6  57936.2    57941
read      356.0   302.7    80.4   162.6   186.2   302.9   364.5   404.2   437.3   482.0   545.1   677.5  1215.5  3444.9  8887.7  82337.1    82238
read      441.2   496.3    86.8   168.4   195.6   385.5   474.3   528.8   568.3   624.3   701.8   797.2  1351.5  4640.6 29213.1  15808.6    15783
read      444.2   419.0    80.4   156.0   179.1   336.0   447.2   525.1   596.7   701.9   844.3  1071.0  1643.4  3749.4 10194.0  62620.9    62638
read      425.1   312.8    86.8   179.6   205.4   347.9   435.2   496.4   547.2   622.3   734.7   929.1  1370.8  3469.3  8136.7  72072.0    72072
read      447.1   374.7    86.8   171.2   196.9   353.9   455.5   527.5   590.9   681.6   801.0   999.9  1510.9  4207.0  9591.8  58834.9    58970
read      361.9   316.3    80.4   165.8   190.1   307.7   370.4   411.7   445.5   491.0   554.5   691.5  1194.0  3436.3  9128.5  80229.1    80048
read      444.2   356.8    86.8   177.9   204.3   356.9   453.4   522.0   584.8   666.8   778.4   975.5  1471.3  3920.4 10019.6  65917.1    65921
read      454.9   473.3    86.8   155.2   178.3   343.6   459.7   546.2   621.9   716.5   853.2  1065.8  1671.1  4593.7 14596.7  54839.4    54854
read      456.0   461.0    86.8   156.7   179.8   343.8   458.9   549.0   625.4   725.4   861.1  1066.0  1638.6  4412.6 12605.6  56593.6    56548
read      469.5   462.7    86.8   161.7   187.7   372.4   488.9   578.1   644.4   729.1   840.7  1018.8  1499.0  4510.5 16821.0  39884.4    40027
read      444.2   371.8    86.8   181.6   208.1   360.4   455.7   526.7   586.6   662.2   769.4   954.6  1445.1  3753.9  9755.3  66621.4    66638
read      473.8   476.2    86.8   176.2   202.6   388.9   504.6   591.6   647.4   717.5   802.4   945.8  1420.3  4056.2 18488.0  32044.9    32005
read      459.9   471.2    86.8   169.6   194.7   358.5   468.4   554.1   621.0   705.7   822.7  1028.8  1512.9  4264.4 20226.1  48532.8    48830
read      405.4   754.6   101.3   196.0   224.2   346.8   396.6   426.3   451.3   486.2   535.1   606.4  1133.9  6992.0 32046.1   6167.4     6161
read      452.2   383.8    86.8   173.1   198.6   356.2   464.3   546.1   608.4   690.7   804.4  1003.9  1528.4  3980.2 10403.1  56339.5    56344
read      454.3   451.3    93.8   179.6   206.4   397.6   516.0   571.2   607.8   651.3   705.7   801.4  1226.9  4031.7 16006.2  17657.3    17598
read      353.8   288.8    86.8   172.4   195.7   304.8   364.3   402.5   434.6   476.9   537.5   647.5  1099.5  3204.5  8860.1  83006.7    83020

Total QPS = 52304.8 (94148680 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 23254723960 bytes :   12.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,48.72%,100.00%




ubuntu@memcache-server-q8lj:~$ sudo python controller.py 
Starting controller
1653223295.72
STARTED: parsec-blackscholes 1653223296.05
STARTED: parsec-fft 1653223296.4
14762
running
running
[20.0 , 100.0 , 100.0 , 11.1]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[20.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
you must provide one or more flags when using this command
MEMCACHED: 2 1653223325.35
[90.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
you must provide one or more flags when using this command
MEMCACHED: 1 1653223335.1
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
you must provide one or more flags when using this command
MEMCACHED: 2 1653223345.41
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
you must provide one or more flags when using this command
MEMCACHED: 1 1653223355.09
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
you must provide one or more flags when using this command
MEMCACHED: 2 1653223365.22
[77.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[75.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[85.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[66.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
you must provide one or more flags when using this command
MEMCACHED: 1 1653223398.51
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[14.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[12.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[22.2 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
you must provide one or more flags when using this command
MEMCACHED: 2 1653223458.3
[72.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
you must provide one or more flags when using this command
MEMCACHED: 1 1653223465.18
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-fft in state running

High priority task list: 2
Low priority task list: 2
EXITED: parsec-fft 183.623675823 1653223296.4
STARTED: parsec-canneal 1653223480.5
[33.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 2
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 2 1653223495.66
[75.0 , 100.0 , 100.0 , 33.3]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 2
Low priority task list: 1
[80.0 , 100.0 , 27.3 , 100.0]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 2
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223515.03
[44.4 , 100.0 , 100.0 , 33.3]
High priority task: parsec-blackscholes in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 2
Low priority task list: 1
EXITED: parsec-blackscholes 227.654733896 1653223296.05
STARTED: parsec-ferret 1653223524.09
you must provide one or more flags when using this command
MEMCACHED: 2 1653223525.09
[77.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223535.27
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[22.2 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 2 1653223569.23
[62.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[70.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[90.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[72.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223605.11
[36.4 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[27.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[30.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 2 1653223635.31
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223647.15
[25.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[55.6 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[18.2 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 2 1653223675.38
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223690.58
[42.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 2 1653223695.08
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223725.85
[20.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 2 1653223736.89
[57.1 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223745.31
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[42.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[33.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 2 1653223785.42
[90.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223795.2
[33.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 2 1653223805.19
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223826.65
[22.2 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[62.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 2 1653223845.29
[77.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[62.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[70.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223885.26
[33.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 2 1653223895.61
[11.1 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223905.01
[27.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[16.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 2 1653223935.37
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223956.8
[44.4 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 2 1653223975.34
[91.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[33.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
you must provide one or more flags when using this command
MEMCACHED: 1 1653223987.33
EXITED: parsec-canneal 507.464334011 1653223480.5
STARTED: parsec-dedup 1653223988.41
[27.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
[70.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
[46.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224025.86
[81.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
[53.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224043.43
you must provide one or more flags when using this command
MEMCACHED: 2 1653224045.31
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
[88.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
[33.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224079.21
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
EXITED: parsec-dedup 102.157994032 1653223988.41
Low exception at exit
76ee8e9e53124545a653e5106fa7608c900fedd7084a328e7155056e539e3b9a
[54.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[66.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[38.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224125.29
[90.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[75.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[66.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224206.25
[41.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[33.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[42.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[44.4 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
[42.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224256.74
[77.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 1 1653224265.19
[14.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 1
Low priority task list: 0
EXITED: parsec-ferret 753.790459156 1653223524.09
fff0a0590923954501d107e75e92d95d67d6bbfae57026f2167133f976321079
STARTED: parsec-freqmine 1653224278.26
[38.5 , 0.0 , 100.0 , 10.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
you must provide one or more flags when using this command
MEMCACHED: 2 1653224285.46
[87.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
