./mcperf -s 10.156.0.7 -a 10.156.0.11 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 180 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676)
Average QPS expected = 50230
Timestamp start: 1653237409406
Timestamp end: 1653239209836

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
MEMCACHED: 2 1653238756.51
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238756.76
[12.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 2-3coresparsec-freqmine 1358.65204501
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238770.29
[81.8 , 81.8 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1368.59562588
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238780.18
[25.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238790.23
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 2-3coresparsec-freqmine 1379.30028081
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1379.61013985
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 2-3coresparsec-freqmine 1380.79805493
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1381.10439301
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 2-3coresparsec-freqmine 1381.82925487
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1383.46075201
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 2-3coresparsec-freqmine 1385.09466386
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1385.40001488
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 2-3coresparsec-freqmine 1386.15093303
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1386.43280888
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238798.03
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238798.36
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 2-3coresparsec-freqmine 1387.39641285
[33.3 , 44.4 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1388.15840292
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238799.81
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238800.12
[66.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 2-3coresparsec-freqmine 1398.60085797
[62.5 , 55.6 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1408.57610989
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238820.15
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238832.69
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238833.32
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238836.85
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238837.1
[37.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
[12.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
EXITED: parsec-freqmine 347.007197142 1653238522.44
High exception at exit
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1457.98347902
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1458.19256902
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1458.44113493
[100.0 , 11.1 , 0.0 , 20.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 2-3coresparsec-freqmine 1458.688344
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238870.25
[50.0 , 55.6 , 18.2 , 22.2]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1472.18001699
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238883.73
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238883.97
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1473.65630198
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238885.21
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238885.44
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1475.88824487
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1476.13844991
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1478.69189692
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238890.24
[75.0 , 18.2 , 10.0 , 10.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238890.46
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1479.19033694
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238890.74
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238890.96
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1479.68781185
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238891.24
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1479.9526999
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238891.51
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1480.23235703
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1480.46005487
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1481.05558586
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238892.61
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1481.32865691
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238892.88
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1481.60471296
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1481.83238387
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238893.38
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238893.61
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1482.33177996
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238893.88
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1482.61749601
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238894.35
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1483.45536089
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1483.68671799
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238895.23
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238895.46
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1484.18416882
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1484.40939403
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1484.64017797
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238896.19
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238896.41
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1485.14203787
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1485.36078191
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238896.91
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238897.13
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1485.85620785
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238897.41
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238897.63
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1486.35967183
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1486.58396101
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238898.13
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1486.85131502
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238898.4
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1487.14064384
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1487.37075996
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238898.92
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238899.16
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1487.89686203
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238899.45
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1488.16925597
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238899.72
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1488.43708396
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238899.98
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1488.70059085
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1488.91905594
[66.7 , 27.3 , 10.0 , 20.0]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238900.64
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1489.35967493
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1489.58428097
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1489.80808687
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238901.35
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238901.58
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1490.28470397
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238901.84
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238902.06
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1490.78092098
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238902.33
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1491.04062891
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1491.26070595
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238902.81
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1491.53338599
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1491.76237583
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238903.31
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1492.025316
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238903.58
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1492.299366
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1492.53332281
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238904.08
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1492.80761194
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238904.36
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1493.08943486
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238904.64
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1493.35944486
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1493.57685685
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1493.79482388
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1494.01130295
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238905.56
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1494.28093386
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238905.83
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1494.53763103
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1494.76001883
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238906.31
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1495.03629804
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238906.58
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1495.30011487
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238906.85
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1495.57036686
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238907.12
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1495.82874298
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1496.04498792
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238907.59
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1496.31695986
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238907.86
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1496.58537197
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238908.3
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1497.02268386
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238908.57
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1497.28066683
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238908.83
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1497.56415486
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238909.12
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1497.83728981
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238909.39
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1498.11983395
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238909.67
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238909.9
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1498.62453604
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238910.18
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238910.4
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1499.12090087
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238910.67
[50.0 , 10.0 , 0.0 , 27.3]
High priority task: parsec-freqmine in state exited
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1499.38149691
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1499.58863997
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1499.80574584
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1500.01907992
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238911.57
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1500.28641796
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238911.83
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 2 1653238912.05
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1500.76300883
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1500.984797
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
MEMCACHED: 1 1653238912.53
3d6e0144824eef0fc2174153089024e154390d3d9e6d9a9f3c5271ed8c348d55
UPDATE: 1-3coresparsec-freqmine 1501.24472189
