ubuntu@client-measure-n717:~/memcache-perf-dynamic$ ./mcperf -s 10.156.0.7 -a 10.156.0.11 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 10 --qps_min 5000 --qps_max 100000
Random waveform, random seed
Total number of intervals = 180 (50783, 39334, 11704, 13217, 75230, 28448, 28988, 82222, 29396, 99875, 24697, 69929, 44960, 38123, 78095, 17568, 41823, 42512, 23141, 32683, 38369, 40567, 14614, 95602, 20335, 89958, 70467, 65953, 9849, 95563, 38627, 6021, 64263, 21182, 79129, 11022, 50253, 70683, 82622, 94543, 84637, 53338, 53322, 54773, 38466, 44650, 42288, 57201, 75440, 50345, 88301, 66222, 63785, 60290, 35250, 57942, 90046, 42224, 25728, 99151, 19900, 12634, 67395, 31900, 84248, 59988, 81394, 69182, 45705, 10126, 94405, 53864, 58289, 27492, 10410, 18881, 75960, 43651, 71951, 27041, 27250, 31562, 20842, 70370, 46143, 62383, 57184, 87177, 87451, 26882, 17048, 56770, 65460, 83135, 70782, 40148, 97439, 20736, 82346, 18236, 67160, 70381, 47969, 63563, 27195, 54053, 88666, 18140, 74533, 99967, 49432, 48604, 99568, 84118, 70954, 84736, 7175, 85621, 56082, 84388, 48418, 9502, 47752, 28718, 8084, 63411, 50790, 69421, 61379, 86617, 67843, 43812, 32468, 48505, 44918, 79870, 17927, 92636, 49918, 49232, 12367, 38953, 58110, 57611, 34518, 99075, 70435, 96418, 69794, 63629, 5567, 49976, 62558, 56198, 44475, 46522, 57822, 67352, 55865, 50091, 11428, 30785, 63696, 91084, 9556, 14419, 35420, 61034, 83011, 75470, 69400, 95046, 85504, 88559, 25391, 41479, 45136, 45505, 78886, 8741)
Average QPS expected = 53277
Timestamp start: 1653230722566
Timestamp end: 1653232522968

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653231383.36
[55.6 , 57.1 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231395.24
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231395.56
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231396.05
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231396.38
UNPAUSED: parsec-canneal 1653231398.2
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231398.3
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231398.6
[83.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231410.51
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653231423.35
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231423.46
[66.7 , 80.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653231433.34
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231433.43
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231433.72
[63.6 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[72.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231453.19
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[75.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231483.36
PAUSED: parsec-canneal 1653231483.72
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231485.35
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231485.69
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231486.65
PAUSED: parsec-canneal 1653231486.95
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231487.05
UNPAUSED: parsec-canneal 1653231491.96
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231492.08
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231492.49
PAUSED: parsec-canneal 1653231492.83
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231493.1
[33.3 , 0.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653231493.39
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231497.19
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231498.01
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231503.17
[90.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653231503.55
UNPAUSED: parsec-canneal 1653231505.54
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231505.67
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231506.02
PAUSED: parsec-canneal 1653231506.82
UNPAUSED: parsec-canneal 1653231510.36
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231510.47
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231510.79
PAUSED: parsec-canneal 1653231511.94
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231512.45
PAUSED: parsec-canneal 1653231512.75
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231512.85
UNPAUSED: parsec-canneal 1653231513.11
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231513.36
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[14.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[16.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231550.36
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231550.64
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231553.31
[81.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653231554.47
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231555.41
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231555.75
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231557.16
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231557.48
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231557.97
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231558.3
UNPAUSED: parsec-canneal 1653231561.6
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231561.71
PAUSED: parsec-canneal 1653231562.01
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231562.09
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231562.41
PAUSED: parsec-canneal 1653231562.71
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231562.81
UNPAUSED: parsec-canneal 1653231563.27
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231563.35
[44.4 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231567.13
[80.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653231580.56
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231580.85
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231581.14
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231581.42
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231581.72
UNPAUSED: parsec-canneal 1653231582.43
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231582.51
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231583.0
[66.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653231593.23
[60.0 , 77.8 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
[72.7 , 83.3 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653231613.11
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231613.19
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[12.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231633.24
[71.4 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[83.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653231653.26
[63.6 , 66.7 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653231663.65
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231663.74
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231664.03
PAUSED: parsec-canneal 1653231664.37
[42.9 , 75.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231667.94
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231668.25
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231669.2
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231669.53
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231669.83
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231670.16
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231672.61
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231672.94
UNPAUSED: parsec-canneal 1653231673.19
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231673.3
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653231683.39
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231683.53
[77.8 , 81.8 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653231693.17
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231693.26
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231700.75
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231701.02
PAUSED: parsec-canneal 1653231703.28
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231703.36
[55.6 , 70.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653231713.19
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231713.27
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231723.22
[90.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653231725.54
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231726.25
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231726.57
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231726.88
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231727.19
UNPAUSED: parsec-canneal 1653231728.52
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231728.62
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231728.91
PAUSED: parsec-canneal 1653231730.93
UNPAUSED: parsec-canneal 1653231731.22
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231731.3
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231731.59
PAUSED: parsec-canneal 1653231731.91
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231732.43
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231732.76
UNPAUSED: parsec-canneal 1653231733.46
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231733.62
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231733.91
PAUSED: parsec-canneal 1653231734.25
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231734.58
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231734.87
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231735.16
PAUSED: parsec-canneal 1653231735.45
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231735.53
[28.6 , 60.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231735.83
PAUSED: parsec-canneal 1653231736.12
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231736.21
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231738.87
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231739.2
UNPAUSED: parsec-canneal 1653231741.21
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231741.31
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231741.61
PAUSED: parsec-canneal 1653231742.34
UNPAUSED: parsec-canneal 1653231743.2
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231743.28
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231744.95
[57.1 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
[75.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231763.22
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 2 1653231773.34
[55.6 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653231783.42
[57.1 , 75.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653231793.18
5c52f9d86a4fa2bb39bb9ca90b245810491beaddaff8f2d7352f28c1fe38c715
MEMCACHED: 1 1653231793.24
[11.1 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
EXITED: parsec-ferret 850.073522091 1653230946.98
STARTED: parsec-freqmine 1653231797.42
EXITED: parsec-canneal 849.231328011 1653230953.67
STARTED: parsec-dedup 1653231803.55
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 2 1653231803.93
PAUSED: parsec-dedup 1653231804.32
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 1 1653231805.07
PAUSED: parsec-dedup 1653231805.38
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 2 1653231805.49
[55.6 , 60.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
[66.7 , 88.9 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
PAUSED: parsec-dedup 1653231821.09
UNPAUSED: parsec-dedup 1653231823.21
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 1 1653231823.3
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 2 1653231823.55
[77.8 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 0
Low priority task list: 0
[60.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 0
Low priority task list: 0
PAUSED: parsec-dedup 1653231844.32
[70.0 , 90.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
PAUSED: parsec-dedup 1653231851.27
[63.6 , 80.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 1 1653231864.86
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 2 1653231865.2
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 1 1653231866.72
[100.0 , 36.4 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
PAUSED: parsec-dedup 1653231867.02
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 2 1653231867.1
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 1 1653231867.59
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 2 1653231867.93
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 1 1653231868.66
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 2 1653231868.99
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 1 1653231870.16
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 2 1653231870.49
[70.0 , 77.8 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
UNPAUSED: parsec-dedup 1653231883.23
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 1 1653231883.34
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 0
Low priority task list: 0
PAUSED: parsec-dedup 1653231893.41
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 2 1653231893.5
[70.0 , 70.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
UNPAUSED: parsec-dedup 1653231903.24
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 1 1653231903.31
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 2 1653231903.59
[66.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 0
Low priority task list: 0
PAUSED: parsec-dedup 1653231913.33
[55.6 , 81.8 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
UNPAUSED: parsec-dedup 1653231923.29
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 1 1653231923.36
498a6646453df524984a868d7bf7852a872dfb10445c39cfd76cb403f719f06e
MEMCACHED: 2 1653231924.41
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
